grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2011/238/,ABS,Estonia,Police and Border Guard Board,NA,2011/ABS/11 Air Border Focal Points 2011,9164.19,2011,Focal Points (Air),Air Border Sector
2011/264/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/07 JO Jupiter 2011-Phase I,21114.76,2011,Jupiter,Land Borders Sector
2011/341/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/01 JO Focal Points 2011 Land,10003.35,2011,Focal Points (Land),Land Borders Sector
2011/356/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,22406.45,2011,Poseidon,Land Borders Sector
2011/408/,ABS,Estonia,Police and Border Guard Board,NA,2011/ABS/04 MIZAR 2011,6425.16,2011,MIZAR 2011,Air Border Sector
2011/452/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,22406.45,2011,Poseidon,Land Borders Sector
2011/536/,SBS,Estonia,Police and Border Guard Board,NA,2011/SBS/02 Poseidon Sea 2011,12262,2011,Poseidon,Sea Border Sector
2011/560/,SBS,Estonia,Police and Border Guard Board,NA,2011/SBS/01 EPN-Minerva 2011,8545.34,2011,Minerva,Sea Border Sector
2011/569/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,22304.8,2011,Poseidon,Land Borders Sector
2011/628/,ABS,Estonia,Police and Border Guard Board,NA,2011/ABS/11 Air Border Focal Points 2011,5851.9,2011,Focal Points (Air),Air Border Sector
2011/635/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/07 JO Jupiter 2011-Phase I,8214.4,2011,Jupiter,Land Borders Sector
2011/647/,SBS,Estonia,Police and Border Guard Board,NA,2011/SBS/03 Focal Points Sea 2011,21073.6,2011,Focal Points (Sea),Sea Border Sector
2011/668/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,26733.66,2011,Poseidon,Land Borders Sector
2011/739/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,35644.88,2011,Poseidon,Land Borders Sector
2011/795/,ROS,Estonia,Police and Border Guard Board,NA,2011/ROS/01 Attica 2011,12841.44,2011,Attica,Return Operations Sector
2011/808/,ABS,Estonia,Police and Border Guard Board,NA,2011/ABS/01 JO Hammer 2011,12510.06,2011,Hammer,Air Border Sector
2011/826/,ROS,Estonia,Police and Border Guard Board,NA,2011/ROS/01 Attica 2011,5712.64,2011,Attica,Return Operations Sector
2011/874/,ABS,Estonia,Police and Border Guard Board,NA,2011/ABS/11 Air Border Focal Points 2011,12483.28,2011,Focal Points (Air),Air Border Sector
2011/878/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,32905.68,2011,Poseidon,Land Borders Sector
2011/882/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/01 JO Focal Points 2011 Land,10343.56,2011,Focal Points (Land),Land Borders Sector
2011/965/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,26583.54,2011,Poseidon,Land Borders Sector
2011/1027/,ROS,Estonia,Police and Border Guard Board,NA,2011/ROS/01 Attica 2011,6707.1,2011,Attica,Return Operations Sector
2011/1054/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,17450.66,2011,Poseidon,Land Borders Sector
2011/1078/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/02 JO Poseidon Land 2011,18306.56,2011,Poseidon,Land Borders Sector
2011/1124/,LBS,Estonia,Police and Border Guard Board,NA,2011/LBS/01 JO Focal Points 2011 Land,14011.72,2011,Focal Points (Land),Land Borders Sector
2010/32/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/19 JO Jupiter 2010 I phase,8490,2010,Jupiter,Land Borders Sector
2010/64/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/20 JO Neptune 2010 Phase I,12500.6,2010,Neptune,Land Borders Sector
2010/65/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/20 JO Neptune 2010 Phase II,12181.16,2010,Neptune,Land Borders Sector
2010/66/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/20 JO Neptune 2010 Phase III,3864.55,2010,Neptune,Land Borders Sector
2010/76/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/21 JO Focal Points Land 2010,19990.09,2010,Focal Points (Land),Land Borders Sector
2010/107/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/22 JO Poseidon Land 2010 Phase I,14220,2010,Poseidon,Land Borders Sector
2010/185/,ABS,Estonia,Police and Border Guard Board,NA,2010/OPS/09 Air Border Focal Points 2010,6753.5,2010,Focal Points (Air),Air Border Sector
2010/194/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/19 JO Jupiter 2010 II phase,7590,2010,Jupiter,Land Borders Sector
2010/202/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/21 JO Focal Points Land 2010,22155.89,2010,Focal Points (Land),Land Borders Sector
2010/297/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/22 JO Poseidon Land 2010 Phase II,58795.2,2010,Poseidon,Land Borders Sector
2010/394/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/21 JO Focal Points Land 2010,12547.59,2010,Focal Points (Land),Land Borders Sector
2010/469/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/22 JO Poseidon Land 2010 Phase II - Extension,28331.2,2010,Poseidon,Land Borders Sector
2010/477/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/19 JO Jupiter 2010 III phase,8280.9,2010,Jupiter,Land Borders Sector
2010/482/,ABS,Estonia,Police and Border Guard Board,NA,2010/OPS/53 JO Hydra Extended 2010,8005.3,2010,Other joint operations,Air Border Sector
2010/535/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/22 JO Poseidon Land 2010 Phase III,25201.25,2010,Poseidon,Land Borders Sector
2010/536/,SBS,Estonia,Police and Border Guard Board,NA,2010/OPS/17 JO Poseidon 2010 Sea,2880,2010,Poseidon,Sea Border Sector
2010/548/,ABS,Estonia,Police and Border Guard Board,NA,2010/OPS/09 Air Border Focal Points 2010,11132.42,2010,Focal Points (Air),Air Border Sector
2010/610/,ABS,Estonia,Police and Border Guard Board,NA,2010/OPS/54 JO Agelaus 2010,6435.2,2010,Other joint operations,Air Border Sector
2010/629/,LBS,Estonia,Police and Border Guard Board,NA,2010/OPS/19 JO Jupiter 2010 IV phase,5771.15,2010,Jupiter,Land Borders Sector
2010/637/,ABS,Estonia,Police and Border Guard Board,NA,2010/OPS/06 JO Meteor,2376.99,2010,Other joint operations,Air Border Sector
2010/658/,SBS,Estonia,Police and Border Guard Board,NA,2010/OPS/17 JO Poseidon 2010 Sea,8252.28,2010,Poseidon,Sea Border Sector
2010/723/,PRU,Estonia,Police and Border Guard Board,NA,2010/PRU/09 RABIT 2010,179328.68,2010,RABIT 2010,Pooled Resources Unit
2009/002/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/37 - Mercury,2886.3,2009,- Mercury,Land Borders Sector
2009/038/,LBS,Estonia,Police and Border Guard Board,NA,2009/OPS/03 -Jupiter,6858.6,2009,Jupiter,Land Borders Sector
2009/057/,LBS,Estonia,Police and Border Guard Board,NA,2009/OPS/04 - Focal Points 2009,34551.85,2009,Focal Points (Land),Land Borders Sector
2009/062/,LBS,Estonia,Police and Border Guard Board,NA,2009/OPS/09 - Saturn,87791.18,2009,Saturn,Land Borders Sector
2009/075/,LBS,Estonia,Police and Border Guard Board,NA,2009/OPS/05 - Neptune,31540.41,2009,Neptune,Land Borders Sector
2009/134/,LBS,Estonia,Police and Border Guard Board,NA,2009/OPS/06 - Uranus,27339.92,2009,Uranus,Land Borders Sector
2009/182/,SBS,Estonia,Police and Border Guard Board,NA,2009/OPS/18 - Zeus 2009,7705.02,2009,- Zeus 2009,Sea Border Sector
2009/354/,SBS,Estonia,Police and Border Guard Board,NA,2009/OPS/17 - Poseidon 2009,161284.65,2009,Poseidon,Sea Border Sector
2009/370/,SBS,Estonia,Police and Border Guard Board,NA,2009/OPS/10 - EPN-Focal Points 2009,46778.59,2009,Focal Points (Sea),Sea Border Sector
2009/408/,ROS,Estonia,Police and Border Guard Board,NA,2009/OPS/48 - Attica,8112,2009,Attica,Return Operations Sector
2009/434,ABS,Estonia,Police and Border Guard Board,NA,2009/OPS/21 - Hammer 2009,12341.6,2009,Hammer,Air Border Sector
2008/020/,ABS,Estonia,Police and Border Guard Board,NA,2008/OPS/08/Zarathustra,6232.85,2008,2008/OPS/08/Zarathustra,Air Border Sector
2008/037/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/06-Gordius,3322.49,2008,2008/OPS/06-Gordius,Land Borders Sector
2008/049/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/03 Atlas I,2796.89,2008,Atlas I,Land Borders Sector
2008/066/,ABS,Estonia,Police and Border Guard Board,NA,2008/OPS/01/Longstop,4486.77,2008,2008/OPS/01/Longstop,Air Border Sector
2008/077/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/02/Ariadne 2008,3081.3,2008,2008,Land Borders Sector
2008/086/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/07 Poseidon,22512.28,2008,Poseidon,Land Borders Sector
2008/101/,ABS,Estonia,Police and Border Guard Board,NA,2008/OPS/18 Zorba,6164.52,2008,Zorba,Air Border Sector
2008/115/,LBS,Estonia,Police and Border Guard Board,NA,2007/OPS/25 Eurocup,2642,2008,Eurocup,Land Borders Sector
2008/167/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/03 Atlas II,11581.16,2008,Atlas II,Land Borders Sector
2008/233/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/06-Gordius 2nd phase,4834.9,2008,2nd phase,Land Borders Sector
2008/298/,SBS,Estonia,Police and Border Guard Board,NA,2008/OPS/11 EPN-Euxine,12308.58,2008,EPN-Euxine,Sea Border Sector
2008/391/,LBS,Estonia,Police and Border Guard Board,NA,2008/OPS/41 Long overstayers 2008,1123.15,2008,Long overstayers 2008,Land Borders Sector
