grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2016/498,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Armenia and Georgia,98173,2016,Return Operations,Return Support Unit
2016/540,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/LBS/03 JO Coordination Points 2016,6314,2016,Coordination Points,Land Borders Sector
2016/541,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Nigeria,48075,2016,Return Operations,Return Support Unit
2016/555,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Serbia,4655,2016,Return Operations,Return Support Unit
2016/584,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Kosovo,16719,2016,Return Operations,Return Support Unit
2016/640,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/07 EPN-Poseidon Sea 2016,421139,2016,Poseidon,Sea Border Sector
2016/656,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/ABS/13 Eurocup,8000,2016,Eurocup,Air Border Sector
2016/696,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Kosovo,9363,2016,Return Operations,Return Support Unit
2016/761,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Albania,174105,2016,Return Operations,Return Support Unit
2016/786,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Serbia,15729,2016,Return Operations,Return Support Unit
2016/822,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/02,16246,2016,Return Support Unit,Return Support Unit
2016/919,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/07 EPN-Poseidon Sea 2016,470674,2016,Poseidon,Sea Border Sector
2016/992,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/ABS/11 Vega children 2016,7232,2016,VEGA Children,Air Border Sector
2016/1024,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/LBS/03 JO Coordination Points 2016,7538,2016,Coordination Points,Land Borders Sector
2016/1067,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/LBS/01 FOA,12076,2016,Flexible Operational Activities,Land Borders Sector
2016/1166,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/ABS/05 JO Pegasus,4141,2016,Other joint operations,Air Border Sector
2016/1201,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/LBS/01 FOA,23216,2016,Flexible Operational Activities,Land Borders Sector
2016/1238,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Nigeria,38804,2016,Return Operations,Return Support Unit
2016/1250,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Serbia,4655,2016,Return Operations,Return Support Unit
2016/1267,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/07 EPN-Poseidon Sea 2016,554571,2016,Poseidon,Sea Border Sector
2016/1273,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/07 EPN-Poseidon Sea 2016,743975,2016,Poseidon,Sea Border Sector
2016/1313,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Albania,133713,2016,Return Operations,Return Support Unit
2016/1324,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/LBS/02 JO Focal Points,36766,2016,Focal Points (Land),Land Borders Sector
2016/1325,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/07 EPN-Poseidon Sea 2016,25285,2016,Poseidon,Sea Border Sector
2016/1347,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/ABS/04 Focal Points Air IM,20752,2016,Focal Points (Air),Air Border Sector
2016/1365,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/05 EPN-Triton,34364,2016,Triton,Sea Border Sector
2016/1405,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Kosovo,46877,2016,Return Operations,Return Support Unit
2016/1445,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Armenia&Georgia,32248,2016,Return Operations,Return Support Unit
2016/1481,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Albania,26149,2016,Return Operations,Return Support Unit
2016/1520,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/05 EPN-Triton,11991,2016,Triton,Sea Border Sector
2016/1531,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Pakistan,74020,2016,Return Operations,Return Support Unit
2016/1561,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Kosovo,17893,2016,Return Operations,Return Support Unit
2016/1572,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Serbia,5102,2016,Return Operations,Return Support Unit
2016/1576,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Albania,137310,2016,Return Operations,Return Support Unit
2016/1578,FSC,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/FSC/02 FSC Support Officer Deployment,10889,2016,Frontex Situation Centre,Frontex Situation Centre
2016/1644,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 National Return Operation to Afghanistan,218709,2016,Return Operations,Return Support Unit
2016/1648,RSU,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/RSU/01 JRO to Pakistan,64829,2016,Return Operations,Return Support Unit
2016/1676,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/07 EPN-Poseidon Sea 2016,231363,2016,Poseidon,Sea Border Sector
2016/1726,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/05 EPN-Triton,14492,2016,Triton,Sea Border Sector
2016/1730,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-10226, Stockholm ,Sweden",2016/SBS/07 EPN-Poseidon Sea 2016,22440,2016,Poseidon,Sea Border Sector
2015/5,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2014/ROS/46 JRO to Bosnia&Herzegovina,7784,2015,Return Operations,Return Operations Sector
2015/8,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/06 JRO to Kosovo,1751,2015,Return Operations,Return Operations Sector
2015/47,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/07 JRO to Nigeria,2902,2015,Return Operations,Return Operations Sector
2015/76,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/08 JRO to Bosnia- Herzegovina&Serbia,25117,2015,Return Operations,Return Operations Sector
2015/83,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/LBS/02 Focal Points,1114,2015,Focal Points (Land),Land Borders Sector
2015/89,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/10 JRO to Kosovo,10503,2015,Return Operations,Return Operations Sector
2015/94,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/09 JRO to Albania&Georgia,43877,2015,Return Operations,Return Operations Sector
2015/106,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,653266,2015,Triton,Sea Border Sector
2015/135,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/11 JRO to Nigeria,26355,2015,Return Operations,Return Operations Sector
2015/155,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/04 Focal Points Intermediate Managers,4364,2015,Focal Points (Air),Air Border Sector
2015/161,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/13 JRO to FYR of Macedonia and Serbia,1457,2015,Return Operations,Return Operations Sector
2015/206,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,11109,2015,Triton,Sea Border Sector
2015/215,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/16 JRO to Kosovo,24177,2015,Return Operations,Return Operations Sector
2015/251,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/06 JO Alexis 2015,6739,2015,Alexis,Air Border Sector
2015/273,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/18 JRO to Kosovo,50488,2015,Return Operations,Return Operations Sector
2015/291,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/19 JRO to Albania,13392,2015,Return Operations,Return Operations Sector
2015/295,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/20 JRO to Georgia&Albania,103566,2015,Return Operations,Return Operations Sector
2015/302,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/03 Focal Points,184,2015,Focal Points (Air),Air Border Sector
2015/339,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/LBS/01 Flexible Operational Activities,6442,2015,Flexible Operational Activities,Land Borders Sector
2015/419,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/27 JRO to Serbia and FYROM,27408,2015,Return Operations,Return Operations Sector
2015/422,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/25 JRO to Nigeria,3503,2015,Return Operations,Return Operations Sector
2015/463,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,2156227,2015,Triton,Sea Border Sector
2015/499,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/29 JRO to Albania,136444,2015,Return Operations,Return Operations Sector
2015/517,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,9246,2015,Triton,Sea Border Sector
2015/618,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/06 Focal Points,5469,2015,Focal Points (Sea),Sea Border Sector
2015/634,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/04 Minerva 2015,20821,2015,Minerva,Sea Border Sector
2015/635,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/04 Minerva 2015,1427,2015,Minerva,Sea Border Sector
2015/665,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/07 EPN-Poseidon Sea,734,2015,Poseidon,Sea Border Sector
2015/715,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/11 JO VEGA Children,8655,2015,VEGA Children,Air Border Sector
2015/763,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/03 Focal Points,7041,2015,Focal Points (Air),Air Border Sector
2015/801,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/03 Focal Points,6029,2015,Focal Points (Air),Air Border Sector
2015/826,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/04 Focal Points Intermediate Managers,2829,2015,Focal Points (Air),Air Border Sector
2015/848,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/LBS/02 Focal Points,12265,2015,Focal Points (Land),Land Borders Sector
2015/943,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/45 JRO to Kosovo,22332,2015,Return Operations,Return Operations Sector
2015/952,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/49 JRO to Nigeria,3581,2015,Return Operations,Return Operations Sector
2015/955,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,11758,2015,Triton,Sea Border Sector
2015/963,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/48 JRO to Albania,101436,2015,Return Operations,Return Operations Sector
2015/990,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/06 JO Alexis 2015,8299,2015,Alexis,Air Border Sector
2015/997,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/07 EPN-Poseidon Sea,625821,2015,Poseidon,Sea Border Sector
2015/1027,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/50 JRO to Nigeria,107,2015,Return Operations,Return Operations Sector
2015/1029,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/LBS/02 Focal Points,13539,2015,Focal Points (Land),Land Borders Sector
2015/1061,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/55 JRO to DRC,11353,2015,Return Operations,Return Operations Sector
2015/1062,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/53 JRO to Albania&Georgia,5699,2015,Return Operations,Return Operations Sector
2015/1070,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/54 JRO to Kosovo,6824,2015,Return Operations,Return Operations Sector
2015/1082,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/03 Focal Points,6971,2015,Focal Points (Air),Air Border Sector
2015/1083,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ABS/03 Focal Points,733,2015,Focal Points (Air),Air Border Sector
2015/1105,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,15868,2015,Triton,Sea Border Sector
2015/1147,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/58 JRO to Armenia & Georgia,80042,2015,Return Operations,Return Operations Sector
2015/1195,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/62 JRO to Albania,130128,2015,Return Operations,Return Operations Sector
2015/1222,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/07 EPN-Poseidon Sea,14491,2015,Poseidon,Sea Border Sector
2015/1252,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/71 JRO to Albania and Former Yugoslav Republic of Macedonia,29523,2015,Return Operations,Return Operations Sector
2015/1253,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/ROS/67 JRO to Georgia&Armenia,67459,2015,Return Operations,Return Operations Sector
2015/1280,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,29128,2015,Triton,Sea Border Sector
2015/1320,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/08 Poseidon Rapid Intervention,231129,2015,Poseidon,Sea Border Sector
2015/1337,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/08 Poseidon Rapid Intervention,76066,2015,Poseidon,Sea Border Sector
2014/7,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/44 JRO to FYROM,12884.22,2014,Return Operations,Return Operations Sector
2014/14,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/43 JRO to Nigeria,50617,2014,Return Operations,Return Operations Sector
2014/24,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/45 JRO to Serbia,39004.3,2014,Return Operations,Return Operations Sector
2014/35,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/07 JRO to Kosovo,5598.6,2014,Return Operations,Return Operations Sector
2014/42,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/47 JRO to Ukraine&Georgia,11742.8,2014,Return Operations,Return Operations Sector
2014/74,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/03 Focal Points,4944.47,2014,Focal Points (Air),Air Border Sector
2014/84,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/10 JRO to Pakistan,36695.6,2014,Return Operations,Return Operations Sector
2014/89,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/48 JRO to Nigeria,13783.5,2014,Return Operations,Return Operations Sector
2014/131,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/06 Poseidon Land,20023.98,2014,Poseidon,Land Borders Sector
2014/183,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/50 JRO to Bosnia&Herzegovina,58844.5,2014,Return Operations,Sea Border Sector
2014/187,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/SBS/P1/05 EPN-Hermes 2013,555253.97,2014,Hermes,Sea Border Sector
2014/191,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/SBS/P1/05 EPN-Hermes 2013,9831.16,2014,Hermes,Sea Border Sector
2014/201,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/03 Focal Points,940,2014,Focal Points (Air),Air Border Sector
2014/212,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/11 JRO to Serbia,21417.3,2014,Return Operations,Return Operations Sector
2014/218,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/12 JRO to Nigeria,10964.7,2014,Return Operations,Return Operations Sector
2014/253,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/04 Focal Points Land,16135.6,2014,Focal Points (Land),Land Borders Sector
2014/284,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/13 JRO to Kosovo,16264.4,2014,Return Operations,Return Operations Sector
2014/305,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/03 Focal Points,5558.65,2014,Focal Points (Air),Air Border Sector
2014/313,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/04 Focal Points,3171.48,2014,Focal Points (Air),Air Border Sector
2014/432,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/18 JRO to Kosovo,140321.6,2014,Return Operations,Return Operations Sector
2014/476,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/20 JRO to Pakistan,21158.12,2014,Return Operations,Return Operations Sector
2014/497,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/04 Focal Points Land,14278.08,2014,Focal Points (Land),Land Borders Sector
2014/524,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/SBS/07 Poseidon Sea,7926,2014,Poseidon,Sea Border Sector
2014/538,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/SBS/06 EPN-Aeneas,11574.19,2014,Aeneas,Sea Border Sector
2014/549,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/23 JRO to Albania & Georgia,108346.2,2014,Return Operations,Return Operations Sector
2014/560,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/04 Focal Points Land,10506.8,2014,Focal Points (Land),Land Borders Sector
2014/583,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/SBS/04 EPN-Minerva,15818.67,2014,Minerva,Sea Border Sector
2014/587,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/SBS/04 EPN-Minerva,12373.48,2014,Minerva,Sea Border Sector
2014/589,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/SBS/08 Focal Points,7635.52,2014,Focal Points (Sea),Sea Border Sector
2014/658,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/03 Focal Points,6094.72,2014,Focal Points (Air),Air Border Sector
2014/678,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/06 Poseidon Land,2429.97,2014,Poseidon,Land Borders Sector
2014/695,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/07 Flight Tracking Project,14773.49,2014,Flight Tracking Project,Air Border Sector
2014/795,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/06 Poseidon Land,19206.5,2014,Poseidon,Land Borders Sector
2014/815,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/27 JRO to Kosovo,127203.9,2014,Return Operations,Return Operations Sector
2014/867,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/06 Poseidon Land,7304.89,2014,Poseidon,Land Borders Sector
2014/873,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/32 JRO to Serbia&Bosnia- Herzegovina,27438.1,2014,Return Operations,Return Operations Sector
2014/875,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/04 Focal Points,2351.86,2014,Focal Points (Air),Air Border Sector
2014/877,ABS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ABS/03 Focal Points,5979.16,2014,Focal Points (Air),Air Border Sector
2014/884,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/30 JRO to Nigeria,1971.6,2014,Return Operations,Return Operations Sector
2014/898,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/33 JRO to Albania,114987.78,2014,Return Operations,Return Operations Sector
2014/905,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/06 Poseidon Land,4954.1,2014,Poseidon,Land Borders Sector
2014/967,PRU,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/PRU/05 Rex 2014,3292.39,2014,Rex 2014,Pooled Resources Unit
2014/982,SBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/SBS/09 JO EPN Triton 2014,5805.82,2014,Triton,Sea Border Sector
2014/984,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/35 JRO to Albania and Serbia,45781.7,2014,Return Operations,Return Operations Sector
2014/1008,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/39 JRO to Serbia,108961.1,2014,Return Operations,Return Operations Sector
2014/1020,FSC,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/FSC/03 FSC Support Officer Deployment,10677.53,2014,Frontex Situation Centre,Frontex Situation Centre
2014/1034,ROS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/ROS/42 JRO to Nigeria,7344.42,2014,Return Operations,Return Operations Sector
2014/1049,LBS,Sweden,National Operations Department,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2014/LBS/04 Focal Points Land,5096.24,2014,Focal Points (Land),Land Borders Sector
2013/24,ROS,Sweden,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2012/ROS/45 JRO to nigeria,8571.5,2013,Return Operations,Return Operations Sector
2013/32,ROS,Sweden,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/10 JRO to Georgia,2089.4,2013,Return Operations,Return Operations Sector
2013/34,ROS,Sweden,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2012/ROS/49 JRO to Macedonia,33417.52,2013,Return Operations,Return Operations Sector
2013/59,ROS,Sweden,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ROS/01 Attica,11255.33,2013,Attica,Return Operations Sector
2013/129,ROS,Sweden,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2012/ROS/46 JRO to Nigeria,10603.8,2013,Return Operations,Return Operations Sector
2013/146,ABS,Sweden,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2013/ABS/03 JO Focal Points 2013 Air,3240,2013,Focal Points (Air),Air Border Sector
2013/171,ROS,Sweden,National Bureau of Investigation,"P.O. Box 12256,  SE-  10226, Stockholm , Sweden",2012/ROS/47 JRO to Pakistan,4780.2,2013,Return Operations,Return Operations Sector
