grant_no,unit_sector,beneficiary,address,project,eur,year,country,project_clean,unit_sector_long
2015/986,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/07 EPN-Poseidon Sea,137918,2015,Italy,Poseidon,Sea Border Sector
2015/993,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/03 EPN Indalo,7564,2015,Portugal,Indalo,Sea Border Sector
2015/997,SBS,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/07 EPN-Poseidon Sea,625821,2015,Sweden,Poseidon,Sea Border Sector
2015/998,SBS,General Inspectorate of Aviation,"Calea Ion Zavoi 14, Sector 1, Bucharest",2015/SBS/07 EPN-Poseidon Sea,31807,2015,Romania,Poseidon,Sea Border Sector
2015/999,SBS,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510Piraeus, Greece",2015/SBS/07 EPN-Poseidon Sea,1503147,2015,Greece,Poseidon,Sea Border Sector
2015/1000,SBS,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V,Denmark",2015/SBS/05 EPN-Triton,41097,2015,Denmark,Triton,Sea Border Sector
2015/1002,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/05 EPN-Triton,16312,2015,France,Triton,Sea Border Sector
2015/1006,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/07 EPN-Poseidon Sea,290582,2015,Portugal,Poseidon,Sea Border Sector
2015/1013,SBS,Finnish Border Guard,"Korkeavuorenkatu 21, FIN-00130 Helsinki,Finland",2015/SBS/07 EPN-Poseidon Sea,68617,2015,Finland,Poseidon,Sea Border Sector
2015/1017,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,23092,2015,Spain,Triton,Sea Border Sector
2015/1019,SBS,Federal Ministry of Interior,"Herrengasse 7, Postfach 100, A-1014Vienna, Austria",2015/SBS/05 EPN-Triton,18098,2015,Austria,Triton,Sea Border Sector
2015/1023,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/07 EPN-Poseidon Sea,7096,2015,France,Poseidon,Sea Border Sector
2015/1032,SBS,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa,Poland",2015/SBS/05 EPN-Triton,10312,2015,Poland,Triton,Sea Border Sector
2015/1036,SBS,Romanian Office for Immigration,"15A Lt. Col. Marinescu Constantin Street,Bucharest, sector 5",2015/SBS/05 EPN-Triton,40119,2015,Romania,Triton,Sea Border Sector
2015/1053,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/07 EPN-Poseidon Sea,14335,2015,Portugal,Poseidon,Sea Border Sector
2015/1057,SBS,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473Potsdam, Germany",2015/SBS/07 EPN-Poseidon Sea,36003,2015,Germany,Poseidon,Sea Border Sector
2015/1076,SBS,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473Potsdam, Germany",2015/SBS/05 EPN-Triton,26556,2015,Germany,Triton,Sea Border Sector
2015/1077,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/05 EPN-Triton,74822,2015,Italy,Triton,Sea Border Sector
2015/1078,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/07 EPN-Poseidon Sea,36845,2015,Spain,Poseidon,Sea Border Sector
2015/1079,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/07 EPN-Poseidon Sea,6135,2015,Portugal,Poseidon,Sea Border Sector
2015/1080,SBS,Romanian Border Police / Coast Guard,"42.C, Geniului Boulevard, Sector 6,Bucharest, Romania",2015/SBS/05 EPN-Triton,75352,2015,Romania,Triton,Sea Border Sector
2015/1086,SBS,"International Police Cooperation Directorate, Police of the Czech Republic","Strojnicka 27, 170 89 Praha 7, CzechRepublic",2015/SBS/05 EPN-Triton,32931,2015,Czech Republic,Triton,Sea Border Sector
2015/1087,SBS,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V,Denmark",2015/SBS/05 EPN-Triton,80346,2015,Denmark,Triton,Sea Border Sector
2015/1094,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/07 EPN-Poseidon Sea,6367,2015,Portugal,Poseidon,Sea Border Sector
2015/1095,SBS,Police and Border Guard Board,"Parnu mnt 139, 15060 Tallinn, Estonia",2015/SBS/07 EPN-Poseidon Sea,113235,2015,Estonia,Poseidon,Sea Border Sector
2015/1102,SBS,Ministry of Foreign Affairs,"Immigration Directorate, BP 752, L-2017,Luxembourg",2015/SBS/05 EPN-Triton,10141,2015,Luxembourg,Triton,Sea Border Sector
2015/1103,SBS,Direction Generale des Douanes et Droits Indirects,"11, rue des Deux communes 93558Montreuil Cedex France",2015/SBS/05 EPN-Triton,341346,2015,France,Triton,Sea Border Sector
2015/1104,SBS,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473Potsdam, Germany",2015/SBS/07 EPN-Poseidon Sea,305892,2015,Germany,Poseidon,Sea Border Sector
2015/1105,SBS,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,15868,2015,Sweden,Triton,Sea Border Sector
2015/1106,SBS,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2015/SBS/05 EPN-Triton,3158,2015,Latvia,Triton,Sea Border Sector
2015/1107,SBS,State Border Guard Service Lithuania,"Savanoriou Ave. 2, Vilnius LT-03116,Lithuania",2015/SBS/05 EPN-Triton,1096,2015,Lithuania,Triton,Sea Border Sector
2015/1110,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,34035,2015,Spain,Triton,Sea Border Sector
2015/1111,SBS,"Cyprus Police, Police Headquarters","Cyprus Police, Police Headquarters",2015/SBS/07 EPN-Poseidon Sea,211787,2015,Cyprus,Poseidon,Sea Border Sector
2015/1112,SBS,Icelandic Coast Guard,"Skogarhlid 14, 105 Reykjavik, Iceland",2015/SBS/05 EPN-Triton,457766,2015,Iceland,Triton,Sea Border Sector
2015/1118,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/07 EPN-Poseidon Sea,9225,2015,Italy,Poseidon,Sea Border Sector
2015/1119,SBS,Bureau of Border and Alien Police,"RuÅ¾inovskÃ¡ 1/B, 812 72 Bratislava, SlovakRepublic",2015/SBS/05 EPN-Triton,32635,2015,Slovakia,Triton,Sea Border Sector
2015/1120,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/07 EPN-Poseidon Sea,27723,2015,France,Poseidon,Sea Border Sector
2015/1121,SBS,"International Police Cooperation Directorate, Police of the Czech Republic","Strojnicka 27, 170 89 Praha 7, CzechRepublic",2015/SBS/07 EPN-Poseidon Sea,21293,2015,Czech Republic,Poseidon,Sea Border Sector
2015/1122,SBS,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/05 EPN-Triton,9462,2015,Netherlands,Triton,Sea Border Sector
2015/1124,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/05 EPN-Triton,56331,2015,France,Triton,Sea Border Sector
2015/1125,SBS,Federal Ministry of Interior,"Herrengasse 7, Postfach 100, A-1014Vienna, Austria",2015/SBS/07 EPN-Poseidon Sea,232478,2015,Austria,Poseidon,Sea Border Sector
2015/1126,SBS,Bureau of Border and Alien Police,"RuÅ¾inovskÃ¡ 1/B, 812 72 Bratislava, SlovakRepublic",2015/SBS/07 EPN-Poseidon Sea,53083,2015,Slovakia,Poseidon,Sea Border Sector
2015/1158,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/07 EPN-Poseidon Sea,12793,2015,Spain,Poseidon,Sea Border Sector
2015/1159,SBS,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/07 EPN-Poseidon Sea,33525,2015,Netherlands,Poseidon,Sea Border Sector
2015/1161,SBS,Romanian Border Police / Coast Guard,"42.C, Geniului Boulevard, Sector 6,Bucharest, Romania",2015/SBS/07 EPN-Poseidon Sea,43627,2015,Romania,Poseidon,Sea Border Sector
2015/1162,SBS,Police and Border Guard Board,"Parnu mnt 139, 15060 Tallinn, Estonia",2015/SBS/07 EPN-Poseidon Sea,4232,2015,Estonia,Poseidon,Sea Border Sector
2015/1163,SBS,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473Potsdam, Germany",2015/SBS/07 EPN-Poseidon Sea,134738,2015,Germany,Poseidon,Sea Border Sector
2015/1164,SBS,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V,Denmark",2015/SBS/07 EPN-Poseidon Sea,58841,2015,Denmark,Poseidon,Sea Border Sector
2015/1165,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/05 EPN-Triton,12497,2015,Portugal,Triton,Sea Border Sector
2015/1166,SBS,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/07 EPN-Poseidon Sea,2822,2015,Netherlands,Poseidon,Sea Border Sector
2015/1167,SBS,National Police Directorate,"Hammersborggt. 12 P.b, 8051 Dep. 0031Oslo, Norway",2015/SBS/07 EPN-Poseidon Sea,8165,2015,Norway,Poseidon,Sea Border Sector
2015/1168,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/07 EPN-Poseidon Sea,36912,2015,France,Poseidon,Sea Border Sector
2015/1170,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/07 EPN-Poseidon Sea,7943,2015,Italy,Poseidon,Sea Border Sector
2015/1177,SBS,"Hellenic Police, Ministry of Public Order and Citizens' Protection","4 Kanellopoulou street, 10177 Athens,Greece",2015/SBS/07 EPN-Poseidon Sea,170822,2015,Greece,Poseidon,Sea Border Sector
2015/1188,SBS,Federal Police,"Fritz Toussaint 8, 1050 Brussels, Belgium",2015/SBS/07 EPN-Poseidon Sea,33127,2015,Belgium,Poseidon,Sea Border Sector
2015/1190,SBS,National Police Directorate,"Hammersborggt. 12 P.b, 8051 Dep. 0031Oslo, Norway",2015/SBS/05 EPN-Triton,1554855,2015,Norway,Triton,Sea Border Sector
2015/1210,SBS,Hungarian National Police,"VÃ¡ci Ãºt 71, Budapest 1139, Hungary",2015/SBS/05 EPN-Triton,8348,2015,Hungary,Triton,Sea Border Sector
2015/1215,SBS,National Police Directorate,"Hammersborggt. 12 P.b, 8051 Dep. 0031Oslo, Norway",2015/SBS/05 EPN-Triton,11852,2015,Norway,Triton,Sea Border Sector
2015/1218,SBS,Federal Ministry of Interior,"Herrengasse 7, Postfach 100, A-1014Vienna, Austria",2015/SBS/07 EPN-Poseidon Sea,30388,2015,Austria,Poseidon,Sea Border Sector
2015/1219,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/07 EPN-Poseidon Sea,8077,2015,France,Poseidon,Sea Border Sector
2015/1220,SBS,Armed Forces of Malta,"General Headquarters, Luqa Barracks,Malta",2015/SBS/05 EPN-Triton,281071,2015,Malta,Triton,Sea Border Sector
2015/1221,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/05 EPN-Triton,34531,2015,France,Triton,Sea Border Sector
2015/1222,SBS,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/07 EPN-Poseidon Sea,14491,2015,Sweden,Poseidon,Sea Border Sector
2015/1223,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/07 EPN-Poseidon Sea,7019,2015,Portugal,Poseidon,Sea Border Sector
2015/1224,SBS,Bureau of Border and Alien Police,"RuÅ¾inovskÃ¡ 1/B, 812 72 Bratislava, SlovakRepublic",2015/SBS/07 EPN-Poseidon Sea,74,2015,Slovakia,Poseidon,Sea Border Sector
2015/1226,SBS,State Border Guard Service Lithuania,"Savanoriou Ave. 2, Vilnius LT-03116,Lithuania",2015/SBS/05 EPN-Triton,42811,2015,Lithuania,Triton,Sea Border Sector
2015/1228,SBS,Bureau of Border and Alien Police,"RuÅ¾inovskÃ¡ 1/B, 812 72 Bratislava, SlovakRepublic",2015/SBS/05 EPN-Triton,5639,2015,Slovakia,Triton,Sea Border Sector
2015/1234,SBS,Romanian Border Police / Coast Guard,"42.C, Geniului Boulevard, Sector 6,Bucharest, Romania",2015/SBS/07 EPN-Poseidon Sea,59047,2015,Romania,Poseidon,Sea Border Sector
2015/1240,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/05 EPN-Triton,5802,2015,Portugal,Triton,Sea Border Sector
2015/1243,SBS,Romanian Border Police / Coast Guard,"42.C, Geniului Boulevard, Sector 6,Bucharest, Romania",2015/SBS/05 EPN-Triton,273393,2015,Romania,Triton,Sea Border Sector
2015/1261,SBS,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2015/SBS/07 EPN-Poseidon Sea,14822,2015,Latvia,Poseidon,Sea Border Sector
2015/1279,SBS,"International Police Cooperation Directorate, Police of the Czech Republic","Strojnicka 27, 170 89 Praha 7, CzechRepublic",2015/SBS/05 EPN-Triton,26766,2015,Czech Republic,Triton,Sea Border Sector
2015/1280,SBS,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/05 EPN-Triton,29128,2015,Sweden,Triton,Sea Border Sector
2015/1297,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/08 Poseidon Rapid Intervention,16385,2015,Spain,Poseidon,Sea Border Sector
2015/1298,SBS,National Police Directorate,"Hammersborggt. 12 P.b, 8051 Dep. 0031Oslo, Norway",2015/SBS/08 Poseidon Rapid Intervention,5299,2015,Norway,Poseidon,Sea Border Sector
2015/1299,SBS,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473Potsdam, Germany",2015/SBS/08 Poseidon Rapid Intervention,224963,2015,Germany,Poseidon,Sea Border Sector
2015/1303,SBS,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2015/SBS/05 EPN-Triton,43734,2015,Latvia,Triton,Sea Border Sector
2015/1304,SBS,Police and Border Guard Board,"Parnu mnt 139, 15060 Tallinn, Estonia",2015/SBS/08 Poseidon Rapid Intervention,54184,2015,Estonia,Poseidon,Sea Border Sector
2015/1305,SBS,"Directorate for Financial-Material Affairs, Ministry of Interior","Illica 335, 10000 Zagreb, Croatia",2015/SBS/08 Poseidon Rapid Intervention,23493,2015,Croatia,Poseidon,Sea Border Sector
2015/1306,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid,Spain",2015/SBS/05 EPN-Triton,45408,2015,Spain,Triton,Sea Border Sector
2015/1307,SBS,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V,Denmark",2015/SBS/08 Poseidon Rapid Intervention,1367,2015,Denmark,Poseidon,Sea Border Sector
2015/1308,SBS,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa,Poland",2015/SBS/08 Poseidon Rapid Intervention,117762,2015,Poland,Poseidon,Sea Border Sector
2015/1309,SBS,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/08 Poseidon Rapid Intervention,38315,2015,Netherlands,Poseidon,Sea Border Sector
2015/1310,SBS,Royal Marechaussee,"P.O. Box 90615, 2509 LP The Hague",2015/SBS/05 EPN-Triton,9414,2015,Netherlands,Triton,Sea Border Sector
2015/1311,SBS,Police Grand Ducale,"19, rue Beaumont, 1219 Luxembourg",2015/SBS/05 EPN-Triton,10757,2015,Luxembourg,Triton,Sea Border Sector
2015/1312,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2015/SBS/05 EPN-Triton,55631,2015,France,Triton,Sea Border Sector
2015/1313,SBS,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V,Denmark",2015/SBS/08 Poseidon Rapid Intervention,77408,2015,Denmark,Poseidon,Sea Border Sector
2015/1314,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/08 Poseidon Rapid Intervention,136185,2015,Italy,Poseidon,Sea Border Sector
2015/1316,SBS,Slovenian Ministry of Interior,"Stefanova 2, 1501 Ljubljana, Slovenia",2015/SBS/08 Poseidon Rapid Intervention,13957,2015,Slovenia,Poseidon,Sea Border Sector
2015/1317,SBS,"International Police Cooperation Directorate, Police of the Czech Republic","Strojnicka 27, 170 89 Praha 7, CzechRepublic",2015/SBS/08 Poseidon Rapid Intervention,17394,2015,Czech Republic,Poseidon,Sea Border Sector
2015/1318,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,UrbanizaÃ§Ã£o Cabanas Golfe, no 1, 2734-506 Barcarena",2015/SBS/08 Poseidon Rapid Intervention,79376,2015,Portugal,Poseidon,Sea Border Sector
2015/1319,SBS,Slovenian Ministry of Interior,"Stefanova 2, 1501 Ljubljana, Slovenia",2015/SBS/05 EPN-Triton,10746,2015,Slovenia,Triton,Sea Border Sector
2015/1320,SBS,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/08 Poseidon Rapid Intervention,231129,2015,Sweden,Poseidon,Sea Border Sector
2015/1321,SBS,Finnish Border Guard,"Korkeavuorenkatu 21, FIN-00130 Helsinki,Finland",2015/SBS/08 Poseidon Rapid Intervention,211633,2015,Finland,Poseidon,Sea Border Sector
2015/1322,SBS,National Police Directorate,"Hammersborggt. 12 P.b, 8051 Dep. 0031Oslo, Norway",2015/SBS/08 Poseidon Rapid Intervention,489552,2015,Norway,Poseidon,Sea Border Sector
2015/1324,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/05 EPN-Triton,347962,2015,Italy,Triton,Sea Border Sector
2015/1325,SBS,Immigration and Naturalisation Service,"P.O. Box 5800, 2280 HV Rijswijk, theNetherlands",2015/SBS/08 Poseidon Rapid Intervention,256334,2015,Netherlands,Poseidon,Sea Border Sector
2015/1326,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/05 EPN-Triton,257565,2015,Italy,Triton,Sea Border Sector
2015/1327,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/05 EPN-Triton,402293,2015,Italy,Triton,Sea Border Sector
2015/1328,SBS,Romanian Border Police / Coast Guard,"42.C, Geniului Boulevard, Sector 6,Bucharest, Romania",2015/SBS/08 Poseidon Rapid Intervention,149008,2015,Romania,Poseidon,Sea Border Sector
2015/1329,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2015/SBS/05 EPN-Triton,76754,2015,Italy,Triton,Sea Border Sector
2015/1330,SBS,State Border Guard,"Republic of Latvia, Rudolfa str. 5, LV-1012, Riga",2015/SBS/08 Poseidon Rapid Intervention,175585,2015,Latvia,Poseidon,Sea Border Sector
2015/1331,SBS,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/SBS/08 Poseidon Rapid Intervention,90419,2015,Bulgaria,Poseidon,Sea Border Sector
2015/1332,SBS,Romanian Office for Immigration,"15A Lt. Col. Marinescu Constantin Street,Bucharest, sector 5",2015/SBS/08 Poseidon Rapid Intervention,23925,2015,Romania,Poseidon,Sea Border Sector
2015/1333,SBS,Federal Ministry of Interior,"Herrengasse 7, Postfach 100, A-1014Vienna, Austria",2015/SBS/08 Poseidon Rapid Intervention,227428,2015,Austria,Poseidon,Sea Border Sector
2015/1334,SBS,Bureau of Border and Alien Police,"RuÅ¾inovskÃ¡ 1/B, 812 72 Bratislava, SlovakRepublic",2015/SBS/08 Poseidon Rapid Intervention,20922,2015,Slovakia,Poseidon,Sea Border Sector
2015/1335,SBS,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid,Spain",2015/SBS/08 Poseidon Rapid Intervention,18092,2015,Spain,Poseidon,Sea Border Sector
2015/1336,SBS,"Hellenic Police, Ministry of Public Order and Citizens' Protection","4 Kanellopoulou street, 10177 Athens,Greece",2015/SBS/08 Poseidon Rapid Intervention,13986,2015,Greece,Poseidon,Sea Border Sector
2015/1337,SBS,National Operations Department,"P.O. Box 12256,  SE- 10226, Stockholm,Sweden",2015/SBS/08 Poseidon Rapid Intervention,76066,2015,Sweden,Poseidon,Sea Border Sector
2015/1338,SBS,Bureau of Border and Alien Police,"RuÅ¾inovskÃ¡ 1/B, 812 72 Bratislava, SlovakRepublic",2015/SBS/08 Poseidon Rapid Intervention,6532,2015,Slovakia,Poseidon,Sea Border Sector
2015/1339,SBS,Federal Police Central Office,"Heinrich-Mann-Allee 103, Haus 44, 14473Potsdam, Germany",2015/SBS/08 Poseidon Rapid Intervention,37184,2015,Germany,Poseidon,Sea Border Sector
2015/1340,SBS,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa,Poland",2015/SBS/08 Poseidon Rapid Intervention,74091,2015,Poland,Poseidon,Sea Border Sector
2015/1341,SBS,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510Piraeus, Greece",2015/SBS/08 Poseidon Rapid Intervention,501521,2015,Greece,Poseidon,Sea Border Sector
2015/1343,SBS,"Directorate for Financial-Material Affairs, Ministry of Interior","Illica 335, 10000 Zagreb, Croatia",2015/SBS/08 Poseidon Rapid Intervention,265223,2015,Croatia,Poseidon,Sea Border Sector
2014/1,SBS,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2013/SBS/P1/06 EPN-Aeneas 2013,4466.18,2014,Greece,Aeneas,Sea Border Sector
2014/4,SBS,Romanian Border Police / Coast Guard,"Largo do Carmo, 1200-092 Lisboa, Portugal",2013/SBS/P1/05 EPN-Hermes 2013,10924.7,2014,Romania,Hermes,Sea Border Sector
2014/5,SBS,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2013/SBS/P1/05 EPN-Hermes 2013,8646.67,2014,Poland,Hermes,Sea Border Sector
2014/8,SBS,Border Guard,"Al. Niepodleglosci 100, 02-514 Warszawa, Poland",2013/SBS/P1/06 EPN-Aeneas 2013,9986.31,2014,Poland,Aeneas,Sea Border Sector
2014/9,SBS,Federal Police,"Fritz Toussaint 8, 1050 Brussels, Belgium",2014/ABS/03 Focal Points,1500,2014,Belgium,Focal Points,Sea Border Sector
2014/18,SBS,Romanian Border Police / Coast Guard,"Largo do Carmo, 1200-092 Lisboa, Portugal",2013/SBS/02 JO Poseidon Sea 2013,10936,2014,Romania,Poseidon,Sea Border Sector
2014/19,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/SBS/02 JO Poseidon Sea 2013,5143.15,2014,Spain,Poseidon,Sea Border Sector
2014/20,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2013/SBS/02 JO Poseidon Sea 2013,9144,2014,Italy,Poseidon,Sea Border Sector
2014/26,SBS,Federal Police,"Fritz Toussaint 8, 1050 Brussels, Belgium",2013/SBS/P1/06 EPN-Aeneas 2013,9667.45,2014,Belgium,Aeneas,Sea Border Sector
2014/28,SBS,Direction Central de la Police aux Frontieres,"8, rue de Penthievre, 75800 Paris, France",2013/SBS/P1/05 EPN-Hermes 2013,9004.05,2014,France,Hermes,Sea Border Sector
2014/29,SBS,Foreigners and Borders Service,"Avenida do Casal de Cabanas,  UrbanizaÃ§Ã£o CabanasGolfe, no 1, 2734-506 Barcarena",2013/SBS/P1/05 EPN-Hermes 2013,20811.5,2014,Portugal,Hermes,Sea Border Sector
2014/50,SBS,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/SBS/02 JO Poseidon Sea 2013,8035,2014,Bulgaria,Poseidon,Sea Border Sector
2014/51,SBS,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",2013/SBS/02 JO Poseidon Sea 2013,7110,2014,Denmark,Poseidon,Sea Border Sector
2014/52,SBS,Guardia Civil,"C/ Guzman El Bueno, 110, 28003 Madrid, Spain",2013/SBS/P1/05 EPN-Hermes 2013,452922.76,2014,Spain,Hermes,Sea Border Sector
2014/53,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2013/SBS/P1/05 EPN-Hermes 2013,252256.21,2014,Italy,Hermes,Sea Border Sector
2014/54,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2013/SBS/02 JO Poseidon Sea 2013,237865.28,2014,Italy,Poseidon,Sea Border Sector
2014/56,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2013/SBS/P1/06 EPN-Aeneas 2013,75221,2014,Italy,Aeneas,Sea Border Sector
2014/57,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2013/SBS/P1/06 EPN-Aeneas 2013,51978.79,2014,Italy,Aeneas,Sea Border Sector
2014/60,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2013/SBS/P1/05 EPN-Hermes 2013,149814,2014,Italy,Hermes,Sea Border Sector
2014/61,SBS,Guardia Costiera,"Via Tuscolana 1548, 00173 Roma, Italy",2013/SBS/P1/05 EPN-Hermes 2013,194839.16,2014,Italy,Hermes,Sea Border Sector
2014/63,SBS,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2013/SBS/P1/05 EPN-Hermes 2013,9490.9,2014,Netherlands,Hermes,Sea Border Sector
2014/64,SBS,Cuerpo Nacional de Policia,"C/ General Pardinas 90, 28006 Madrid, Spain",2013/SBS/P1/05 EPN-Hermes 2013,7656.9,2014,Spain,Hermes,Sea Border Sector
2014/65,SBS,Danish National Police,"Polititorvet 14, DK-1780 Copenhagen V, Denmark",2013/SBS/P1/05 EPN-Hermes 2013,9936.02,2014,Denmark,Hermes,Sea Border Sector
2014/66,SBS,Police and Border Guard Board,"Parnu mnt 139/1, 15183 Tallinn, Estonia",2014/SBS/01 EPN-General- BSRBCC seminars,70554.55,2014,Estonia,EPN-General- BSRBCC seminars,Sea Border Sector
2014/72,SBS,Hellenic Coast Guard,"Akti Vassiliadi, Gate E1-E2, 18510 Piraeus, Greece",2013/SBS/P1/06 EPN-Aeneas 2013,5523.81,2014,Greece,Aeneas,Sea Border Sector
2014/98,SBS,Royal Marechaussee,"Van Alkemadelaan 85, the Hague, the Netherlands",2013/SBS/P1/06 EPN-Aeneas 2013,18884.06,2014,Netherlands,Aeneas,Sea Border Sector
2014/99,SBS,Finnish Border Guard,"Korkeavuorenkatu 21, FIN-00130 Helsinki, Finland",2013/SBS/P1/05 EPN-Hermes 2013,9114.26,2014,Finland,Hermes,Sea Border Sector
