grant_no,unit_sector,country,beneficiary,address,project,eur,year,project_clean,unit_sector_long
2017/1385,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/LBS/03 Coordination Points,4874,2017,Coordination Points,Land Borders Sector
2017/1474,PRU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/PRU/05 REX 2017,4630,2017,Rapid intervention exercise,Pooled Resources Unit
2017/1528,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/SBS/07 JO Poseidon 2017,447631,2017,Poseidon,Sea Border Sector
2017/1537,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/RSU/03 JO Poseidon/Readmission,42767,2017,Poseidon,Return Support Unit
2017/1557,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/SBS/05 JO Triton 2017,24015,2017,Triton,Sea Border Sector
2017/1589,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/ABS/06 JO Alexis,7105,2017,Alexis,Air Border Sector
2017/1627,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/LBS/01 FOA,57829,2017,Flexible Operational Activities,Land Borders Sector
2017/1676,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/SBS/05 JO Triton 2017,29449,2017,Triton,Sea Border Sector
2017/1697,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/RSU/03 JO Poseidon/Readmission,44203,2017,Poseidon,Return Support Unit
2017/1788,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/RSU/01 RO to Pakistan,8329,2017,Return Operations,Return Support Unit
2017/1794,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"29 Septemvri str. Sofia 1000,Bulgaria",2017/LBS/01 FOA,106796,2017,Flexible Operational Activities,Land Borders Sector
2016/15,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/01 JRO to Serbia and Albania,1950,2016,Return Operations,Return Support Unit
2016/25,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2015/SBS/08 Poseidon Rapid Intervention,449449,2016,Poseidon,Sea Border Sector
2016/51,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2015/SBS/08 Poseidon Rapid Intervention,16140,2016,Poseidon,Sea Border Sector
2016/72,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/02 JO Focal Points,8300,2016,Focal Points (Land),Land Borders Sector
2016/93,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/01 FOA,19945,2016,Flexible Operational Activities,Land Borders Sector
2016/185,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/01 FOA,59835,2016,Flexible Operational Activities,Land Borders Sector
2016/203,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/03 JO Coordination Points 2016,18201,2016,Coordination Points,Land Borders Sector
2016/219,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/01 JRO to Pakistan,398,2016,Return Operations,Return Support Unit
2016/232,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/06 Alexis,36752,2016,Alexis,Air Border Sector
2016/308,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/04 Focal Points Air IM,3803,2016,Focal Points (Air),Air Border Sector
2016/316,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/03 Focal Points Air,2200,2016,Focal Points (Air),Air Border Sector
2016/368,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,36315,2016,Poseidon,Return Support Unit
2016/399,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2015/SBS/08 Poseidon Rapid Intervention,47525,2016,Poseidon,Sea Border Sector
2016/415,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/FSC/02 FSC Support Officer Deployment,6893,2016,Frontex Situation Centre,Frontex Situation Centre
2016/442,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/03 Focal Points Air,6961,2016,Focal Points (Air),Air Border Sector
2016/470,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/04 FOA on Border Checks,1140,2016,Flexible Operational Activities,Land Borders Sector
2016/521,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,85546,2016,Poseidon,Return Support Unit
2016/536,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/SBS/05 EPN-Triton,9130,2016,Triton,Sea Border Sector
2016/574,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/03 JO Coordination Points 2016,6602,2016,Coordination Points,Land Borders Sector
2016/617,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/03 JO Coordination Points 2016,6031,2016,Coordination Points,Land Borders Sector
2016/638,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/01 FOA,59835,2016,Flexible Operational Activities,Land Borders Sector
2016/680,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 Poseidon Rapid Intervention/Readmission Activities,158186,2016,Poseidon,Return Support Unit
2016/731,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/SBS/06 Focal Points Sea,2460,2016,Focal Points (Sea),Sea Border Sector
2016/774,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 EPN Poseidon/Readmission Activities,166849,2016,Poseidon,Return Support Unit
2016/801,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/03 JO Coordination Points 2016,6517,2016,Coordination Points,Land Borders Sector
2016/918,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 EPN Poseidon/Readmission Activities,183588,2016,Poseidon,Return Support Unit
2016/950,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/02 JO Focal Points,8140,2016,Focal Points (Land),Land Borders Sector
2016/967,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/01 JRO to Armenia&Russia,6788,2016,Return Operations,Return Support Unit
2016/1051,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/01 FOA,59835,2016,Flexible Operational Activities,Land Borders Sector
2016/1109,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/01 JRO to Armenia & Georgia,3445,2016,Return Operations,Return Support Unit
2016/1154,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 EPN Poseidon,237090,2016,Poseidon,Return Support Unit
2016/1179,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/02 JO Focal Points,7156,2016,Focal Points (Land),Land Borders Sector
2016/1208,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/05 JO Pegasus,3017,2016,Other joint operations,Air Border Sector
2016/1222,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/SBS/07 EPN-Poseidon Sea 2016,16889,2016,Poseidon,Sea Border Sector
2016/1240,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/01 JRO to Pakistan,2322,2016,Return Operations,Return Support Unit
2016/1248,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/06 Alexis,16080,2016,Alexis,Air Border Sector
2016/1274,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/04 FOA on Border Checks,1060,2016,Flexible Operational Activities,Land Borders Sector
2016/1315,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 EPN Poseidon/Readmission Activities,198067,2016,Poseidon,Return Support Unit
2016/1397,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/03 Focal Points Air,7953,2016,Focal Points (Air),Air Border Sector
2016/1430,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/06 Alexis,7486,2016,Alexis,Air Border Sector
2016/1436,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/ABS/03 Focal Points Air,420,2016,Focal Points (Air),Air Border Sector
2016/1479,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 EPN Poseidon/Readmission Activities,379764,2016,Poseidon,Return Support Unit
2016/1539,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/01 FOA,19945,2016,Flexible Operational Activities,Land Borders Sector
2016/1585,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/01 FOA,19945,2016,Flexible Operational Activities,Land Borders Sector
2016/1611,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/FSC/02 FSC Support Officer Deployment,8909,2016,Frontex Situation Centre,Frontex Situation Centre
2016/1649,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/01 FOA,19945,2016,Flexible Operational Activities,Land Borders Sector
2016/1657,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/LBS/02 JO Focal Points,1920,2016,Focal Points (Land),Land Borders Sector
2016/1692,RSU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd.,1202 Sofia, Bulgaria",2016/RSU/03 EPN Poseidon/Readmission Activities,267400,2016,Poseidon,Return Support Unit
2015/22,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,1709,2015,Focal Points (Land),Land Borders Sector
2015/49,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,896,2015,Focal Points (Land),Land Borders Sector
2015/56,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,9502,2015,Flexible Operational Activities,Land Borders Sector
2015/81,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19003,2015,Flexible Operational Activities,Land Borders Sector
2015/82,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,2577,2015,Focal Points (Land),Land Borders Sector
2015/190,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,37227,2015,Focal Points (Land),Land Borders Sector
2015/208,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19003,2015,Flexible Operational Activities,Land Borders Sector
2015/247,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/SBS/06 Focal Points,7685,2015,Focal Points (Sea),Sea Border Sector
2015/260,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ABS/06 JO Alexis 2015,1645,2015,Alexis,Air Border Sector
2015/286,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ABS/03 Focal Points,8251,2015,Focal Points (Air),Air Border Sector
2015/306,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ABS/04 Focal Points Intermediate Managers,4193,2015,Focal Points (Air),Air Border Sector
2015/312,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ROS/21 JRO to Pakistan,689,2015,Return Operations,Return Operations Sector
2015/362,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/406,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/408,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,21088,2015,Focal Points (Land),Land Borders Sector
2015/416,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/03 Coordination Points,6762,2015,Coordination Points,Land Borders Sector
2015/462,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/FSC/03 FSC Support Officer Deployment,782,2015,Frontex Situation Centre,Frontex Situation Centre
2015/487,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ABS/03 Focal Points,408,2015,Focal Points (Air),Air Border Sector
2015/492,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/03 Coordination Points,18602,2015,Coordination Points,Land Borders Sector
2015/511,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ROS/31 JRO to Nigeria&Cote d'Ivore,3581,2015,Return Operations,Return Operations Sector
2015/537,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/SBS/06 Focal Points,344,2015,Focal Points (Sea),Sea Border Sector
2015/557,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/564,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/03 Coordination Points,5639,2015,Coordination Points,Land Borders Sector
2015/621,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/03 Coordination Points,5585,2015,Coordination Points,Land Borders Sector
2015/627,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,2104,2015,Focal Points (Land),Land Borders Sector
2015/638,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,764,2015,Focal Points (Land),Land Borders Sector
2015/643,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/659,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/SBS/04 Minerva 2015,976,2015,Minerva,Sea Border Sector
2015/694,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/721,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/SBS/05 EPN-Triton,2112,2015,Triton,Sea Border Sector
2015/778,PRU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/PRU/04 Rapid Intervention Exercise - REX 2015,21708,2015,Rapid intervention exercise,Pooled Resources Unit
2015/867,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,26061,2015,Focal Points (Land),Land Borders Sector
2015/883,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ROS/46 JRO to Pakistan,98858,2015,Return Operations,Return Operations Sector
2015/886,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ABS/03 Focal Points,7323,2015,Focal Points (Air),Air Border Sector
2015/893,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/898,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ABS/03 Focal Points,13108,2015,Focal Points (Air),Air Border Sector
2015/910,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ABS/06 JO Alexis 2015,1565,2015,Alexis,Air Border Sector
2015/1021,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/1044,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ROS/56 JRO to Nigeria,3007,2015,Return Operations,Return Operations Sector
2015/1143,PRU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/PRU/06 Pilot project on acqusition of aerial surveillance services,2079,2015,Pilot project on acqusition of aerial surveillance services,Pooled Resources Unit
2015/1152,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,19945,2015,Flexible Operational Activities,Land Borders Sector
2015/1199,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/ROS/63 JRO to Pakistan,725,2015,Return Operations,Return Operations Sector
2015/1242,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/01 Flexible Operational Activities,3989,2015,Flexible Operational Activities,Land Borders Sector
2015/1246,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/LBS/02 Focal Points,136,2015,Focal Points (Land),Land Borders Sector
2015/1331,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia,Bulgaria",2015/SBS/08 Poseidon Rapid Intervention,90419,2015,Poseidon,Sea Border Sector
2014/6,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/43 JRO to Nigeria,3828.5,2014,Return Operations,Return Operations Sector
2014/47,FSC,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/FSC/03 FSC Support Officer Deployment,18821.3,2014,Frontex Situation Centre,Frontex Situation Centre
2014/50,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/SBS/02 JO Poseidon Sea 2013,8035,2014,Poseidon,Sea Border Sector
2014/90,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2013/ROS/48 JRO to Nigeria,1109.8,2014,Return Operations,Return Operations Sector
2014/127,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,15529.98,2014,Poseidon,Land Borders Sector
2014/150,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,13182.4,2014,Focal Points (Land),Land Borders Sector
2014/180,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,8560,2014,Focal Points (Land),Land Borders Sector
2014/209,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,11384.89,2014,Poseidon,Land Borders Sector
2014/210,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/12 JRO to Nigeria,3921.5,2014,Return Operations,Return Operations Sector
2014/228,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ABS/06 Alexis,15461.5,2014,Alexis,Air Border Sector
2014/263,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/02 Flexible Operational Activities,14920.08,2014,Flexible Operational Activities,Land Borders Sector
2014/301,ABS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ABS/03 Focal Points,7435.43,2014,Focal Points (Air),Air Border Sector
2014/315,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,29827.41,2014,Poseidon,Land Borders Sector
2014/320,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/16 JRO to Nigeria,1109.8,2014,Return Operations,Return Operations Sector
2014/371,PRU,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/PRU/07 Management of the technical equipment pool 2014,1538.39,2014,Technical Equipment,Pooled Resources Unit
2014/458,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,20441.37,2014,Poseidon,Land Borders Sector
2014/461,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/20 JRO to Pakistan,1224.5,2014,Return Operations,Return Operations Sector
2014/464,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/SBS/08 Focal Points,9202,2014,Focal Points (Sea),Sea Border Sector
2014/466,SBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/SBS/08 Focal Points,6885.45,2014,Focal Points (Sea),Sea Border Sector
2014/488,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/03 Flexible Operational Activities,11190.06,2014,Flexible Operational Activities,Land Borders Sector
2014/502,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/22 JRO to Ecuador,2108,2014,Return Operations,Return Operations Sector
2014/529,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/06 Poseidon Land,19966.29,2014,Poseidon,Land Borders Sector
2014/543,ROS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/ROS/25 JRO to Nigeria,2139,2014,Return Operations,Return Operations Sector
2014/562,LBS,Bulgaria,Chief Directorate Border Police - Ministry of Interior,"46 Maria Louisa blvd., 1202 Sofia, Bulgaria",2014/LBS/04 Focal Points Land,7106.94,2014,Focal Points (Land),Land Borders Sector
